distinct_id,Billing State,Bill Plan Name,Conversion Date,Registration Date
149013,Expired,Plus2013,,24-May-2013
149014,Expired,Plus2013,,24-May-2013
149016,Expired,Plus2013,,24-May-2013
149017,Expired,Plus2013,,24-May-2013
149018,Expired,Plus2013,,24-May-2013
149019,Expired,Plus2013,,24-May-2013
149020,Expired,Plus2013,,24-May-2013
149021,Expired,Plus2013,,24-May-2013
149022,Expired,Plus2013,,24-May-2013
149023,Expired,Plus2013,,24-May-2013
149024,Active,Plus2013,10-Jun-2013,24-May-2013
149025,Expired,Plus2013,,24-May-2013
149026,Expired,Plus2013,,24-May-2013
149027,Expired,Plus2013,,24-May-2013
149028,Expired,Plus2013,,24-May-2013
149029,Expired,Plus2013,,24-May-2013
149030,Active,Starter2013,29-May-2013,24-May-2013
149031,Expired,Plus2013,,24-May-2013
149032,Expired,Plus2013,,24-May-2013
149033,Expired,Plus2013,,24-May-2013
149034,Expired,Plus2013,,24-May-2013
149035,Active,Starter2013,24-May-2013,24-May-2013
149036,Expired,Plus2013,,24-May-2013
149037,Expired,Plus2013,,24-May-2013
149038,Expired,Plus2013,,24-May-2013
149039,Expired,Plus2013,,24-May-2013
149040,Expired,Plus2013,,24-May-2013
149041,Expired,Plus2013,,24-May-2013
149042,Expired,Plus2013,,24-May-2013
149043,Expired,Plus2013,,24-May-2013
149045,Expired,Salesforce2012,,24-May-2013
149046,Expired,Plus2013,,24-May-2013
149047,Expired,Plus2013,,24-May-2013
149048,Active,Starter2013 - $36,7-Jun-2013,24-May-2013
149049,Expired,Plus2013,,24-May-2013
149050,Expired,Plus2013,,24-May-2013
149051,Expired,Plus2013,,24-May-2013
149052,Expired,Plus2013,,24-May-2013
149053,Expired,Plus2013,,24-May-2013
149054,Expired,Plus2013,,24-May-2013
149055,Active,Plus2013,17-Jun-2013,24-May-2013
149056,Expired,Plus2013,,24-May-2013
149057,Expired,Plus2013,,24-May-2013
149058,Expired,Plus2013,,24-May-2013
149059,Expired,Plus2013,,24-May-2013
149060,Expired,Plus2013,,24-May-2013
149061,Expired,Plus2013,,24-May-2013
149062,Expired,Plus2013,,24-May-2013
149063,Expired,Plus2013,,24-May-2013
149064,Expired,Plus2013,,24-May-2013
149065,Past Due,Plus2013,10-Jun-2013,24-May-2013
149066,Expired,Plus2013,,24-May-2013
149067,Expired,Plus2013,,24-May-2013
149068,Expired,Plus2013,,24-May-2013
149069,Expired,Plus2013,,24-May-2013
149070,Expired,Plus2013,,24-May-2013
149071,Expired,Plus2013,,24-May-2013
149072,Cancelled,Plus2013,,24-May-2013
149074,Expired,Plus2013,,24-May-2013
149075,Expired,Plus2013,,24-May-2013
149076,Expired,Plus2013,,24-May-2013
149077,Expired,Salesforce2012,,24-May-2013
149078,Expired,Plus2013,,24-May-2013
149079,Expired,Plus2013,,24-May-2013
149080,Expired,Plus2013,,24-May-2013
149081,Expired,Plus2013,,24-May-2013
149082,Expired,Plus2013,,24-May-2013
149083,Expired,Plus2013,,24-May-2013
149084,Expired,Plus2013,,24-May-2013
149085,Expired,Plus2013,,24-May-2013
149086,Expired,Plus2013,24-May-2013,24-May-2013
149087,Active,Starter2013 - $36,12-Jun-2013,24-May-2013
149088,Expired,Plus2013,,24-May-2013
149089,Expired,Plus2013,,24-May-2013
149090,Expired,Plus2013,,24-May-2013
149091,Expired,Plus2013,,24-May-2013
149092,Expired,Plus2013,,24-May-2013
149093,Expired,Plus2013,,24-May-2013
149094,Expired,Plus2013,,24-May-2013
149095,Expired,Plus2013,,24-May-2013
149096,Expired,Plus2013,,24-May-2013
149097,Expired,Plus2013,,24-May-2013
149098,Expired,Plus2013,,24-May-2013
149099,Expired,Plus2013,,24-May-2013
149100,Expired,Plus2013,,24-May-2013
149101,Expired,Plus2013,,24-May-2013
149102,Expired,Plus2013,,25-May-2013
149103,Expired,Plus2013,,25-May-2013
149104,Expired,Plus2013,,25-May-2013
149105,Active,Plus2013,1-Jun-2013,25-May-2013
149106,Expired,Plus2013,,25-May-2013
149107,Expired,Plus2013,,25-May-2013
149108,Expired,Plus2013,,25-May-2013
149109,Expired,Plus2013,,25-May-2013
149110,Cancelled,Plus2013,,25-May-2013
149111,Expired,Plus2013,,25-May-2013
149113,Expired,Plus2013,,25-May-2013
149114,Expired,Plus2013,,25-May-2013
149115,Expired,Plus2013,,25-May-2013
149116,Expired,Plus2013,,25-May-2013
149117,Expired,Plus2013,,25-May-2013
149118,Expired,Plus2013,,25-May-2013
149119,Expired,Plus2013,,25-May-2013
149120,Expired,Plus2013,,25-May-2013
149121,Expired,Plus2013,,25-May-2013
149122,Expired,Plus2013,,25-May-2013
149123,Expired,Plus2013,,25-May-2013
149124,Expired,Plus2013,,25-May-2013
149125,Cancelled,Plus2013,,25-May-2013
149126,Expired,Plus2013,,25-May-2013
149127,Expired,Plus2013,,25-May-2013
149128,Expired,Plus2013,,25-May-2013
149129,Expired,Plus2013,,25-May-2013
149130,Expired,Plus2013,,25-May-2013
149131,Expired,Plus2013,,25-May-2013
149132,Expired,Plus2013,,25-May-2013
149133,Cancelled,Plus2013,,25-May-2013
149134,Expired,Plus2013,,25-May-2013
149135,Expired,Plus2013,,25-May-2013
149136,Expired,Plus2013,,25-May-2013
149137,Cancelled,Plus2013,,25-May-2013
149138,Expired,Plus2013,,25-May-2013
149140,Expired,Plus2013,,25-May-2013
149141,Expired,Plus2013,,25-May-2013
149142,Expired,Plus2013,,25-May-2013
149143,Expired,Plus2013,,25-May-2013
149144,Expired,Plus2013,,25-May-2013
149145,Expired,Plus2013,,25-May-2013
149146,Expired,Plus2013,,25-May-2013
149148,Expired,Plus2013,,25-May-2013
149149,Cancelled,Plus2013,,25-May-2013
149150,Cancelled,Plus2013,,25-May-2013
149152,Expired,Plus2013,,25-May-2013
149153,Expired,Plus2013,,25-May-2013
149154,Expired,Plus2013,,25-May-2013
149155,Active,Plus2013,8-Jul-2013,25-May-2013
149156,Expired,Plus2013,,25-May-2013
149157,Expired,Plus2013,,25-May-2013
149158,Active,Plus2013,31-May-2013,25-May-2013
149159,Expired,Plus2013,,25-May-2013
149160,Expired,Plus2013,,26-May-2013
149161,Expired,Plus2013,,26-May-2013
149162,Expired,Plus2013,,26-May-2013
149163,Expired,Plus2013,,26-May-2013
149164,Expired,Plus2013,,26-May-2013
149165,Expired,Plus2013,,26-May-2013
149166,Expired,Plus2013,,26-May-2013
149167,Expired,Plus2013,,26-May-2013
149168,Expired,Plus2013,,26-May-2013
149170,Expired,Plus2013,,26-May-2013
149171,Expired,Plus2013,,26-May-2013
149172,Expired,Plus2013,,26-May-2013
149173,Expired,Plus2013,,26-May-2013
149174,Expired,Plus2013,,26-May-2013
149176,Expired,Plus2013,,26-May-2013
149177,Expired,Plus2013,,26-May-2013
149178,Expired,Plus2013,,26-May-2013
149179,Expired,Plus2013,,26-May-2013
149180,Expired,Plus2013,,26-May-2013
149181,Expired,Plus2013,,26-May-2013
149182,Expired,Plus2013,,26-May-2013
149183,Active,Starter2013,26-May-2013,26-May-2013
149184,Expired,Plus2013,,26-May-2013
149185,Expired,Plus2013,,26-May-2013
149186,Expired,Plus2013,,26-May-2013
149187,Expired,Plus2013,,26-May-2013
149188,Expired,Plus2013,,26-May-2013
149189,Expired,Plus2013,,26-May-2013
149190,Expired,Plus2013,,26-May-2013
149191,Expired,Plus2013,,26-May-2013
149192,Expired,Plus2013,,26-May-2013
149193,Expired,Plus2013,,26-May-2013
149194,Expired,Plus2013,,26-May-2013
149195,Expired,Salesforce2012,,26-May-2013
149196,Expired,Plus2013,,26-May-2013
149197,Expired,Plus2013,,26-May-2013
149198,Expired,Plus2013,,26-May-2013
149199,Expired,Plus2013,,26-May-2013
149200,Expired,Plus2013,,26-May-2013
149202,Expired,Plus2013,,26-May-2013
149203,Expired,Plus2013,,26-May-2013
149204,Expired,Plus2013,,26-May-2013
149205,Expired,Plus2013,,26-May-2013
149206,Expired,Plus2013,,26-May-2013
149207,Active,Plus2013,5-Jun-2013,26-May-2013
149208,Expired,Plus2013,,26-May-2013
149209,Active,Salesforce2012,11-Jun-2013,26-May-2013
149210,Expired,Plus2013,,26-May-2013
149211,Expired,Plus2013,,26-May-2013
149212,Expired,Plus2013,,26-May-2013
149213,Expired,Plus2013,,26-May-2013
149214,Expired,Plus2013,,26-May-2013
149215,Expired,Plus2013,,26-May-2013
149216,Expired,Plus2013,,26-May-2013
149217,Cancelled,Plus2013,,26-May-2013
149218,Expired,Plus2013,,26-May-2013
149221,Expired,Plus2013,,26-May-2013
149222,Expired,Plus2013,,26-May-2013
149223,Expired,Plus2013,,26-May-2013
149224,Expired,Plus2013,,26-May-2013
149225,Expired,Plus2013,,26-May-2013
149226,Expired,Plus2013,,26-May-2013
149227,Expired,Plus2013,,26-May-2013
149228,Expired,Plus2013,,26-May-2013
149229,Expired,Plus2013,,26-May-2013
149230,Expired,Plus2013,,26-May-2013
149231,Cancelled,Plus2013,,26-May-2013
149232,Expired,Plus2013,,26-May-2013
149233,Expired,Plus2013,,26-May-2013
149234,Expired,Plus2013,,26-May-2013
149235,Expired,Plus2013,,26-May-2013
149236,Expired,Plus2013,,26-May-2013
149237,Expired,Plus2013,,26-May-2013
149238,Active,Starter2013,3-Jun-2013,26-May-2013
149239,Expired,Plus2013,,26-May-2013
149240,Expired,Plus2013,,26-May-2013
149241,Expired,Plus2013,,26-May-2013
149242,Expired,Plus2013,,26-May-2013
149243,Expired,Plus2013,,26-May-2013
149244,Cancelled,Plus2013,,26-May-2013
149245,Expired,Salesforce2012,,26-May-2013
149246,Expired,Plus2013,,26-May-2013
149247,Active,Starter2013 - $36,5-Jun-2013,26-May-2013
149249,Expired,Plus2013,,26-May-2013
149250,Expired,Plus2013,,26-May-2013
149251,Expired,Plus2013,,27-May-2013
149252,Expired,Plus2013,,27-May-2013
149253,Expired,Plus2013,,27-May-2013
149254,Active,Plus2013,11-Jun-2013,27-May-2013
149255,Expired,Plus2013,,27-May-2013
149256,Expired,Plus2013,,27-May-2013
149257,Expired,Plus2013,,27-May-2013
149258,Expired,Plus2013,,27-May-2013
149259,Expired,Plus2013,,27-May-2013
149260,Expired,Plus2013,,27-May-2013
149261,Active,Plus2013,11-Jun-2013,27-May-2013
149262,Active,Starter2013 - $36,22-Jun-2013,27-May-2013
149263,Expired,Plus2013,,27-May-2013
149264,Active,Starter2013,27-May-2013,27-May-2013
149265,Expired,Plus2013,,27-May-2013
149267,Cancelled,Plus2013,,27-May-2013
149268,Expired,Plus2013,,27-May-2013
149271,Active,Starter2013 - $36,7-Jun-2013,27-May-2013
149272,Expired,Plus2013,,27-May-2013
149273,Active,Plus2013,28-Jun-2013,27-May-2013
149274,Expired,Plus2013,,27-May-2013
149275,Expired,Plus2013,,27-May-2013
149276,Expired,Plus2013,,27-May-2013
149277,Expired,Plus2013,,27-May-2013
149279,Expired,Plus2013,,27-May-2013
149280,Expired,Plus2013,,27-May-2013
149281,Expired,Plus2013,,27-May-2013
149282,Expired,Plus2013,,27-May-2013
149283,Expired,Plus2013,,27-May-2013
149284,Expired,Plus2013,,27-May-2013
149285,Expired,Plus2013,,27-May-2013
149286,Expired,Plus2013,,27-May-2013
149287,Cancelled,Plus2013,,27-May-2013
149288,Expired,Plus2013,,27-May-2013
149289,Expired,Plus2013,,27-May-2013
149290,Expired,Plus2013,,27-May-2013
149291,Expired,Plus2013,,27-May-2013
149292,Expired,Plus2013,,27-May-2013
149293,Expired,Plus2013,,27-May-2013
149294,Expired,Plus2013,,27-May-2013
149295,Expired,Plus2013,,27-May-2013
149296,Expired,Plus2013,,27-May-2013
149297,Expired,Plus2013,,27-May-2013
149298,Expired,Plus2013,,27-May-2013
149299,Expired,Plus2013,,27-May-2013
149300,Expired,Plus2013,,27-May-2013
149301,Expired,Plus2013,,27-May-2013
149302,Expired,Plus2013,,27-May-2013
149303,Expired,Plus2013,,27-May-2013
149304,Expired,Plus2013,,27-May-2013
149305,Expired,Plus2013,,27-May-2013
149306,Expired,Plus2013,,27-May-2013
149307,Expired,Plus2013,,27-May-2013
149308,Expired,Plus2013,,27-May-2013
149309,Expired,Plus2013,,27-May-2013
149310,Cancelled,Plus2013,,27-May-2013
149311,Expired,Plus2013,,27-May-2013
149312,Expired,Plus2013,,27-May-2013
149313,Expired,Plus2013,,27-May-2013
149314,Expired,Plus2013,,27-May-2013
149315,Expired,Plus2013,,27-May-2013
149316,Expired,Plus2013,,27-May-2013
149317,Expired,Plus2013,,27-May-2013
149318,Expired,Plus2013,,27-May-2013
149320,Expired,Plus2013,,27-May-2013
149321,Expired,Plus2013,,27-May-2013
149322,Active,Plus2013,14-Jun-2013,27-May-2013
149323,Expired,Plus2013,,27-May-2013
149324,Expired,Plus2013,,27-May-2013
149325,Expired,Plus2013,,27-May-2013
149326,Expired,Plus2013,,27-May-2013
149327,Expired,Plus2013,,27-May-2013
149328,Expired,Plus2013,,27-May-2013
149329,Expired,Plus2013,,27-May-2013
149330,Expired,Plus2013,,27-May-2013
149332,Expired,Plus2013,,27-May-2013
149333,Expired,Plus2013,,27-May-2013
149334,Cancelled,Plus2013,,27-May-2013
149335,Expired,Plus2013,,27-May-2013
149336,Expired,Plus2013,,27-May-2013
149337,Cancelled,Plus2013,,27-May-2013
149338,Expired,Plus2013,,27-May-2013
149339,Expired,Plus2013,,27-May-2013
149340,Expired,Plus2013,,27-May-2013
149341,Expired,Plus2013,,27-May-2013
149342,Expired,Plus2013,,27-May-2013
149343,Expired,Plus2013,,27-May-2013
149344,Expired,Plus2013,,27-May-2013
149346,Expired,Plus2013,,27-May-2013
149347,Expired,Plus2013,,27-May-2013
149348,Expired,Plus2013,,27-May-2013
149349,Expired,Plus2013,,27-May-2013
149350,Expired,Plus2013,,27-May-2013
149351,Expired,Plus2013,,27-May-2013
149352,Expired,Plus2013,,27-May-2013
149353,Active,Plus2013,10-Jun-2013,27-May-2013
149354,Expired,Plus2013,,27-May-2013
149355,Active,Starter2013 - $36,4-Jul-2013,27-May-2013
149356,Expired,Plus2013,,28-May-2013
149357,Expired,Plus2013,,28-May-2013
149358,Expired,Plus2013,,28-May-2013
149359,Expired,Plus2013,,28-May-2013
149360,Expired,Plus2013,,28-May-2013
149361,Expired,Plus2013,,28-May-2013
149362,Expired,Plus2013,,28-May-2013
149363,Active,Starter2013 - $36,12-Jun-2013,28-May-2013
149364,Expired,Plus2013,,28-May-2013
149365,Expired,Plus2013,,28-May-2013
149366,Expired,Plus2013,,28-May-2013
149367,Expired,Plus2013,,28-May-2013
149368,Expired,Plus2013,,28-May-2013
149369,Expired,Plus2013,,28-May-2013
149370,Expired,Plus2013,,28-May-2013
149371,Expired,Plus2013,,28-May-2013
149372,Expired,Plus2013,,28-May-2013
149373,Expired,Plus2013,,28-May-2013
149374,Expired,Plus2013,,28-May-2013
149375,Expired,Plus2013,,28-May-2013
149376,Expired,Plus2013,,28-May-2013
149377,Active,Plus2013,13-Jun-2013,28-May-2013
149378,Expired,Plus2013,,28-May-2013
149379,Active,Starter2013 - $36,12-Jun-2013,28-May-2013
149380,Expired,Plus2013,,28-May-2013
149381,Expired,Plus2013,,28-May-2013
149382,Active,Plus2013,10-Jun-2013,28-May-2013
149383,Expired,Plus2013,,28-May-2013
149384,Expired,Plus2013,,28-May-2013
149385,Expired,Plus2013,,28-May-2013
149386,Expired,Plus2013,,28-May-2013
149387,Expired,Plus2013,,28-May-2013
149388,Expired,Plus2013,,28-May-2013
149389,Expired,Plus2013,,28-May-2013
149390,Expired,Plus2013,,28-May-2013
149391,Expired,Plus2013,,28-May-2013
149392,Expired,Plus2013,,28-May-2013
149393,Expired,Plus2013,,28-May-2013
149394,Expired,Plus2013,,28-May-2013
149395,Expired,Plus2013,,28-May-2013
149396,Expired,Plus2013,,28-May-2013
149397,Expired,Plus2013,,28-May-2013
149398,Expired,Plus2013,,28-May-2013
149399,Expired,Plus2013,,28-May-2013
149400,Expired,Plus2013,,28-May-2013
149401,Expired,Plus2013,,28-May-2013
149402,Expired,Plus2013,,28-May-2013
149403,Expired,Plus2013,,28-May-2013
149404,Expired,Plus2013,,28-May-2013
149405,Cancelled,Plus2013,,28-May-2013
149406,Expired,Plus2013,,28-May-2013
149407,Expired,Plus2013,,28-May-2013
149408,Expired,Plus2013,,28-May-2013
149409,Expired,Plus2013,,28-May-2013
149410,Expired,Plus2013,,28-May-2013
149411,Expired,Plus2013,,28-May-2013
149412,Expired,Plus2013,,28-May-2013
149413,Expired,Plus2013,,28-May-2013
149414,Expired,Plus2013,,28-May-2013
149415,Expired,Salesforce2012,,28-May-2013
149416,Expired,Plus2013,,28-May-2013
149417,Expired,Plus2013,,28-May-2013
149418,Expired,Plus2013,,28-May-2013
149419,Expired,Plus2013,,28-May-2013
149420,Expired,Plus2013,,28-May-2013
149421,Expired,Plus2013,,28-May-2013
149422,Expired,Plus2013,,28-May-2013
